Date,USD_INR,EUR_INR,GBP_INR,JPY_INR
2008-09-09,44.786,63.381,78.89,0.4175
2008-09-10,45.059,62.99,78.97,0.4181
2008-09-11,45.39,63.562,79.7,0.4246
2008-09-12,45.611,64.896,81.74,0.4221
2008-09-15,45.83,65.376,82.38,0.4396
2008-09-16,46.69,65.94,83.23,0.4423
2008-09-17,46.087,66.054,83.7,0.4418
2008-09-18,46.529,66.585,84.48,0.4406
2008-09-19,45.705,65.886,83.672,0.4245
2008-09-22,45.244,66.956,84.04,0.4286
2008-09-23,45.772,67.215,84.92,0.4327
2008-09-24,45.895,67.139,84.87,0.4326
2008-09-25,46.17,67.606,84.96,0.4343
2008-09-26,46.498,67.889,85.696,0.4382
2008-09-29,46.493,66.845,84.41,0.4472
2008-09-30,46.601,65.694,83.06,0.4392
2008-10-01,46.567,65.255,82.41,0.4394
2008-10-02,46.399,64.014,81.81,0.441
2008-10-03,46.973,64.743,83.225,0.4486
2008-10-06,47.565,64.252,82.92,0.4665
2008-10-07,47.718,64.825,83.31,0.47
2008-10-08,47.95,65.367,82.83,0.4814
2008-10-09,47.588,64.716,81.29,0.4781
2008-10-10,48.423,64.868,82.499,0.4836
2008-10-13,48.136,65.55,83.93,0.4702
2008-10-14,47.998,65.35,83.58,0.4704
2008-10-15,48.405,65.076,83.18,0.4853
2008-10-16,48.653,65.629,84.37,0.4804
2008-10-17,48.823,65.525,84.449,0.4815
2008-10-20,48.694,64.802,83.4,0.4778
2008-10-21,48.897,63.861,81.57,0.4875
2008-10-22,49.208,63.057,79.71,0.5029
2008-10-23,49.585,64.149,80.43,0.5086
2008-10-24,49.755,62.83,79.175,0.5285
2008-10-27,49.72,61.937,77.22,0.5333
2008-10-28,49.166,63.03,79.15,0.5011
2008-10-29,49.481,64.12,81.0,0.5072
2008-10-30,49.371,63.514,80.84,0.4996
2008-10-31,49.403,62.737,79.395,0.503
2008-11-03,48.373,61.003,76.26,0.4885
2008-11-04,47.654,61.897,75.96,0.4775
2008-11-05,47.229,61.005,74.82,0.481
2008-11-06,47.476,60.28,74.0,0.4879
2008-11-07,47.555,60.452,74.414,0.4865
2008-11-10,47.292,60.276,73.92,0.4826
2008-11-11,47.889,59.84,73.57,0.4918
2008-11-12,49.285,61.407,73.4,0.5194
2008-11-13,48.995,62.717,73.09,0.5025
2008-11-14,48.783,61.442,71.96,0.5026
2008-11-17,48.786,61.682,73.13,0.5058
2008-11-18,49.582,62.63,74.16,0.5122
2008-11-19,49.652,62.026,74.32,0.517
2008-11-20,50.401,62.665,74.22,0.5357
2008-11-21,49.548,63.034,74.79,0.5219
2008-11-24,49.794,64.321,75.42,0.514
2008-11-25,49.583,64.664,76.51,0.52
2008-11-26,49.289,63.539,75.57,0.5151
2008-11-27,48.994,63.178,75.46,0.5134
2008-11-28,49.87,63.31,76.715,0.5221
2008-12-01,50.188,63.246,74.58,0.5386
2008-12-02,50.091,63.648,74.63,0.5376
2008-12-03,49.848,63.328,73.66,0.5351
2008-12-04,49.576,63.332,72.8,0.5362
2008-12-05,49.563,63.019,72.872,0.5312
2008-12-08,49.421,63.781,73.45,0.5308
2008-12-09,48.892,63.186,72.14,0.5295
2008-12-10,48.973,63.721,72.47,0.5274
2008-12-11,48.39,64.517,72.72,0.529
2008-12-12,48.233,64.439,72.094,0.5293
2008-12-15,47.487,65.047,72.67,0.5246
2008-12-16,47.768,67.187,74.49,0.5383
2008-12-17,47.571,68.522,73.75,0.545
2008-12-18,46.647,66.676,70.26,0.5211
2008-12-19,47.038,65.493,70.519,0.5244
2008-12-22,47.933,66.886,71.06,0.5315
2008-12-23,48.63,67.776,71.7,0.5351
2008-12-24,48.072,67.31,70.81,0.5311
2008-12-25,48.683,68.227,71.742,0.5355
2008-12-26,48.683,68.278,70.992,0.5332
2008-12-29,48.017,67.43,69.5,0.5297
2008-12-30,48.45,68.462,70.03,0.536
2008-12-31,48.065,67.185,70.435,0.53
2009-01-01,48.065,66.871,70.831,0.5265
2009-01-02,48.245,67.162,70.061,0.525
2009-01-05,48.229,65.752,70.96,0.5171
2009-01-06,48.505,65.546,72.34,0.5196
2009-01-07,48.551,66.104,73.19,0.5237
2009-01-08,48.365,66.241,73.64,0.5292
2009-01-09,48.468,65.326,73.56,0.5372
2009-01-12,48.492,64.756,71.84,0.5421
2009-01-13,48.87,64.473,70.92,0.5466
2009-01-14,48.65,64.3,71.08,0.5457
2009-01-15,48.67,64.024,71.38,0.5408
2009-01-16,48.643,64.644,71.695,0.5335
2009-01-19,48.539,63.545,70.02,0.5353
2009-01-20,48.909,62.988,67.87,0.5443
2009-01-21,49.133,63.83,68.17,0.5517
2009-01-22,49.081,63.816,68.13,0.5505
2009-01-23,49.018,63.542,67.552,0.5466
2009-01-26,48.469,63.96,67.75,0.5433
2009-01-27,48.791,64.475,69.22,0.5461
2009-01-28,48.792,64.155,69.4,0.539
2009-01-29,48.873,63.207,69.8,0.5433
2009-01-30,48.733,63.267,71.77,0.548
2009-02-02,48.925,62.686,69.5,0.5475
2009-02-03,48.736,63.41,70.35,0.5453
2009-02-04,48.551,62.404,70.18,0.5427
2009-02-05,48.715,62.315,71.26,0.5341
2009-02-06,48.09,62.174,71.14,0.5233
2009-02-09,48.536,62.957,72.13,0.5318
2009-02-10,48.592,62.738,70.75,0.5372
2009-02-11,48.608,62.574,69.82,0.5384
2009-02-12,48.747,62.794,69.61,0.5372
2009-02-13,48.76,62.725,70.01,0.5325
2009-02-16,48.718,62.355,69.65,0.5311
2009-02-17,49.45,62.216,70.4,0.5356
2009-02-18,49.895,62.684,71.09,0.5326
2009-02-19,49.6,62.805,70.75,0.5279
2009-02-20,49.068,63.451,70.84,0.5258
2009-02-23,49.302,62.536,71.36,0.5226
2009-02-24,49.774,64.055,72.26,0.5153
2009-02-25,49.752,63.31,70.73,0.5105
2009-02-26,50.192,63.851,71.73,0.5105
2009-02-27,50.65,64.237,72.52,0.5191
2009-03-02,51.546,64.742,72.33,0.5308
2009-03-03,51.889,65.074,72.85,0.5268
2009-03-04,51.432,65.04,72.92,0.5196
2009-03-05,51.693,64.859,73.06,0.5269
2009-03-06,51.564,65.172,72.54,0.5249
2009-03-09,51.787,65.343,71.42,0.5232
2009-03-10,51.524,65.505,71.04,0.5215
2009-03-11,51.086,65.411,70.68,0.525
2009-03-12,51.627,66.596,71.89,0.5303
2009-03-13,51.489,66.568,72.08,0.5252
2009-03-16,51.289,66.553,72.19,0.5221
2009-03-17,51.295,66.849,72.11,0.5193
2009-03-18,51.23,69.09,73.19,0.5316
2009-03-19,50.314,68.721,72.94,0.5319
2009-03-20,50.588,68.763,73.14,0.5278
2009-03-23,50.304,68.515,73.27,0.518
2009-03-24,50.328,67.886,74.02,0.5125
2009-03-25,50.397,68.456,73.34,0.5159
2009-03-26,50.346,68.107,72.82,0.5099
2009-03-27,50.925,66.896,72.98,0.5143
2009-03-30,50.969,67.204,72.6,0.523
2009-03-31,50.784,67.304,72.89,0.513
2009-04-01,50.543,66.914,73.08,0.5123
2009-04-02,50.241,67.654,74.02,0.5046
2009-04-03,49.848,67.218,73.93,0.4968
2009-04-06,49.912,66.885,73.55,0.4953
2009-04-07,49.848,66.168,73.46,0.4948
2009-04-08,50.09,66.387,73.59,0.5023
2009-04-09,49.83,65.572,73.1,0.4963
2009-04-10,49.628,65.487,72.71,0.4957
2009-04-13,49.74,66.268,73.598,0.4957
2009-04-14,49.733,65.975,74.11,0.5023
2009-04-15,49.597,65.596,74.37,0.4998
2009-04-16,49.755,65.557,74.23,0.5007
2009-04-17,49.632,64.789,73.51,0.501
2009-04-20,50.053,64.696,72.77,0.5104
2009-04-21,50.267,65.035,73.73,0.5096
2009-04-22,50.29,65.377,72.84,0.5126
2009-04-23,49.85,65.474,73.35,0.5091
2009-04-24,49.609,65.932,72.99,0.5112
2009-04-27,50.086,65.195,73.22,0.5188
2009-04-28,50.436,66.224,73.76,0.5224
2009-04-29,49.871,66.137,73.63,0.5113
2009-04-30,49.188,65.077,72.73,0.4983
2009-05-01,49.192,65.264,73.34,0.4959
2009-05-04,49.61,66.371,74.302,0.5005
2009-05-05,49.311,65.671,74.32,0.4985
2009-05-06,49.308,65.633,74.69,0.5009
2009-05-07,49.19,65.9,73.96,0.4964
2009-05-08,49.15,67.073,74.91,0.4994
2009-05-11,49.293,66.975,74.59,0.5055
2009-05-12,49.273,67.247,75.26,0.5108
2009-05-13,49.531,67.291,75.05,0.5195
2009-05-14,49.755,67.834,75.76,0.518
2009-05-15,49.412,66.714,75.01,0.5194
2009-05-18,47.588,64.522,73.0,0.4938
2009-05-19,47.43,64.665,73.44,0.4935
2009-05-20,47.228,65.029,74.37,0.4976
2009-05-21,47.231,65.673,74.87,0.5017
2009-05-22,47.145,65.972,75.06,0.4971
2009-05-25,47.278,66.196,75.224,0.4978
2009-05-26,47.525,66.512,75.74,0.5
2009-05-27,47.509,65.742,75.85,0.4984
2009-05-28,47.515,66.186,75.71,0.4908
2009-05-29,46.969,66.364,76.02,0.4911
2009-06-01,46.901,66.391,77.1,0.4855
2009-06-02,46.931,67.147,77.8,0.491
2009-06-03,46.891,66.337,76.47,0.488
2009-06-04,47.13,66.802,75.94,0.4873
2009-06-05,46.967,65.609,75.03,0.4752
2009-06-08,47.317,65.771,75.88,0.4805
2009-06-09,47.253,66.486,77.07,0.485
2009-06-10,47.15,65.917,77.13,0.4802
2009-06-11,47.365,66.831,78.55,0.4851
2009-06-12,47.309,66.283,77.8,0.4812
2009-06-15,47.812,65.919,77.92,0.4888
2009-06-16,47.695,65.964,78.2,0.4942
2009-06-17,47.995,66.888,78.64,0.5012
2009-06-18,47.958,66.718,78.46,0.4964
2009-06-19,48.108,67.067,79.35,0.4969
2009-06-22,48.268,66.899,78.85,0.5033
2009-06-23,48.592,68.365,79.83,0.5109
2009-06-24,48.351,67.399,79.41,0.5046
2009-06-25,48.511,67.851,79.42,0.5056
2009-06-26,48.036,67.509,79.38,0.5054
2009-06-29,48.029,67.642,79.55,0.4997
2009-06-30,47.801,67.099,78.7,0.4962
2009-07-01,47.852,67.674,78.85,0.4953
2009-07-02,47.859,66.775,78.22,0.4984
2009-07-03,47.87,66.926,78.22,0.4986
2009-07-06,48.439,67.7,78.82,0.509
2009-07-07,48.111,66.954,77.54,0.5079
2009-07-08,48.837,67.777,78.35,0.5263
2009-07-09,48.693,68.318,79.57,0.5231
2009-07-10,48.871,68.131,79.25,0.5281
2009-07-13,49.325,69.042,80.21,0.5305
2009-07-14,48.748,68.093,79.55,0.5216
2009-07-15,48.289,68.086,79.3,0.5127
2009-07-16,48.471,68.536,79.56,0.5168
2009-07-17,48.636,68.555,79.4,0.5159
2009-07-20,48.169,68.527,79.69,0.5121
2009-07-21,48.354,68.744,79.52,0.5175
2009-07-22,48.445,68.824,79.74,0.5179
2009-07-23,48.373,68.485,79.84,0.5093
2009-07-24,48.13,68.416,79.02,0.5076
2009-07-27,48.092,68.495,79.28,0.505
2009-07-28,48.133,68.186,79.01,0.5105
2009-07-29,48.392,67.884,79.17,0.5094
2009-07-30,48.275,67.924,79.62,0.5045
2009-07-31,47.626,67.904,79.55,0.5031
2009-08-03,47.616,68.618,80.64,0.5003
2009-08-04,47.47,68.335,80.41,0.4973
2009-08-05,47.57,68.569,80.86,0.5018
2009-08-06,47.614,68.386,79.95,0.4984
2009-08-07,47.869,67.882,79.85,0.4912
2009-08-10,47.707,67.453,78.63,0.492
2009-08-11,47.914,67.826,79.0,0.4997
2009-08-12,48.287,68.571,79.69,0.5015
2009-08-13,48.054,68.638,79.63,0.5044
2009-08-14,48.21,68.479,79.74,0.508
2009-08-17,48.571,68.394,79.34,0.5135
2009-08-18,48.689,68.792,80.58,0.5119
2009-08-19,48.671,69.358,80.58,0.5172
2009-08-20,48.616,69.315,80.25,0.5158
2009-08-21,48.433,69.36,79.91,0.5129
2009-08-24,48.409,69.181,79.43,0.5127
2009-08-25,48.673,69.518,79.4,0.5183
2009-08-26,48.774,69.442,79.15,0.5184
2009-08-27,48.889,70.254,79.64,0.522
2009-08-28,48.528,69.39,78.907,0.5183
2009-08-31,48.75,69.843,79.331,0.5245
2009-09-01,48.808,69.36,78.72,0.5265
2009-09-02,48.892,69.792,79.57,0.5304
2009-09-03,48.833,69.621,79.73,0.5268
2009-09-04,48.818,69.792,80.01,0.5249
2009-09-07,48.568,69.608,79.35,0.5227
2009-09-08,48.45,70.273,80.03,0.5248
2009-09-09,48.44,70.465,80.09,0.5256
2009-09-10,48.574,70.819,80.89,0.5296
2009-09-11,48.394,70.513,80.6,0.5337
2009-09-14,48.636,71.209,80.78,0.5351
2009-09-15,48.471,71.102,79.94,0.5332
2009-09-16,48.146,70.815,79.33,0.5288
2009-09-17,48.02,70.726,78.93,0.5263
2009-09-18,48.038,70.678,78.048,0.5261
2009-09-21,47.99,70.466,77.83,0.5215
2009-09-22,48.053,71.172,78.72,0.5296
2009-09-23,47.951,70.617,78.41,0.525
2009-09-24,47.908,70.202,76.902,0.5285
2009-09-25,47.938,70.431,76.578,0.5331
2009-09-28,47.746,69.863,75.858,0.5316
2009-09-29,48.068,70.112,76.537,0.5308
2009-09-30,47.81,70.08,76.596,0.532
2009-10-01,47.738,69.392,76.11,0.5328
2009-10-02,47.628,69.415,75.617,0.5313
2009-10-05,47.408,69.374,75.507,0.528
2009-10-06,46.79,68.833,74.408,0.5265
2009-10-07,46.598,68.39,74.076,0.5244
2009-10-08,46.218,68.296,74.374,0.5203
2009-10-09,46.458,68.296,73.842,0.5164
2009-10-12,46.338,68.483,73.144,0.5161
2009-10-13,46.283,68.665,73.562,0.5145
2009-10-14,46.018,68.564,73.484,0.513
2009-10-15,45.95,68.629,74.749,0.5052
2009-10-16,46.2,68.828,75.549,0.5078
2009-10-19,45.95,68.664,75.221,0.5055
2009-10-20,46.258,68.947,75.763,0.5078
2009-10-21,46.4,69.622,76.989,0.5104
2009-10-22,46.55,69.861,77.32,0.5082
2009-10-23,46.428,69.675,75.757,0.5045
2009-10-26,46.55,69.157,75.919,0.5047
2009-10-27,46.938,69.435,76.675,0.5107
2009-10-28,47.178,69.458,77.363,0.5203
2009-10-29,47.178,70.019,78.081,0.5152
2009-10-30,46.918,69.058,77.14,0.5202
2009-11-02,46.8,69.015,76.637,0.5168
2009-11-03,47.25,69.578,77.591,0.5225
2009-11-04,46.8,69.697,77.651,0.5169
2009-11-05,46.938,69.74,77.739,0.5158
2009-11-06,46.74,69.428,77.626,0.5203
2009-11-09,46.368,69.547,77.518,0.5154
2009-11-10,46.318,69.227,77.267,0.5146
2009-11-11,46.408,69.47,76.901,0.5151
2009-11-12,46.66,69.261,77.356,0.5164
2009-11-13,46.258,68.781,77.182,0.5159
2009-11-16,45.99,68.847,77.346,0.5161
2009-11-17,46.23,68.763,77.75,0.518
2009-11-18,46.1,68.893,77.093,0.5154
2009-11-19,46.55,69.445,77.553,0.5236
2009-11-20,46.54,69.175,76.83,0.5238
2009-11-23,46.36,69.448,76.975,0.5222
2009-11-24,46.3,69.246,76.758,0.5222
2009-11-25,46.01,69.393,76.715,0.5252
2009-11-26,46.668,69.874,76.99,0.5481
2009-11-27,46.45,69.541,76.633,0.5363
2009-11-30,46.458,69.587,76.221,0.5364
2009-12-01,46.228,69.748,76.86,0.5332
2009-12-02,46.2,69.489,76.849,0.5266
2009-12-03,46.0,69.423,76.204,0.5221
2009-12-04,46.118,68.582,76.154,0.5098
2009-12-07,46.468,68.787,76.335,0.519
2009-12-08,46.618,68.652,75.99,0.5288
2009-12-09,46.528,68.436,75.56,0.5271
2009-12-10,46.518,68.398,75.629,0.5262
2009-12-11,46.473,67.892,75.507,0.5205
2009-12-14,46.668,68.264,75.994,0.5251
2009-12-15,46.718,67.813,75.857,0.5203
2009-12-16,46.588,67.835,76.246,0.5197
2009-12-17,46.868,67.1,75.616,0.5211
2009-12-18,46.703,66.629,75.108,0.5135
2009-12-21,46.818,67.043,75.288,0.5149
2009-12-22,46.798,66.654,74.64,0.5087
2009-12-23,46.75,67.143,74.653,0.5112
2009-12-24,46.65,67.169,74.709,0.5107
2009-12-25,46.65,67.169,74.709,0.5121
2009-12-28,46.45,66.858,74.339,0.5072
2009-12-29,46.56,66.833,74.117,0.5066
2009-12-30,46.5,66.64,74.711,0.5027
2009-12-31,46.4,66.482,74.903,0.4992
2010-01-01,46.61,67.121,75.182,0.5018
2010-01-04,46.288,66.668,74.529,0.4997
2010-01-05,46.12,66.238,73.668,0.5035
2010-01-06,45.72,65.818,73.115,0.4948
2010-01-07,45.688,65.398,72.695,0.4885
2010-01-08,45.518,65.271,72.781,0.4889
2010-01-11,45.358,65.93,73.23,0.4928
2010-01-12,45.618,66.188,73.819,0.5018
2010-01-13,45.488,65.901,74.064,0.4959
2010-01-14,45.563,65.958,74.373,0.4979
2010-01-15,45.803,65.786,74.377,0.5037
2010-01-18,45.638,65.682,74.511,0.5022
2010-01-19,45.848,65.339,75.058,0.5016
2010-01-20,46.118,65.007,75.113,0.5045
2010-01-21,46.108,64.951,74.706,0.5096
2010-01-22,46.223,65.338,74.493,0.5144
2010-01-25,46.078,64.3753,74.851,0.5032
2010-01-26,45.848,64.502,74.094,0.511
2010-01-27,46.318,65.084,75.045,0.5151
2010-01-28,46.348,64.708,74.831,0.5162
2010-01-29,46.098,63.863,73.793,0.5101
2010-02-01,46.288,64.286,73.719,0.5086
2010-02-02,46.1,64.389,73.673,0.5095
2010-02-03,45.9,63.818,72.983,0.5054
2010-02-04,46.21,63.605,72.934,0.5176
2010-02-05,46.62,63.417,72.63,0.5198
2010-02-08,46.71,63.881,72.956,0.5244
2010-02-09,46.39,63.93,72.842,0.5167
2010-02-10,46.378,63.546,72.342,0.5142
2010-02-11,46.4,63.398,72.755,0.5159
2010-02-12,46.4,63.183,72.728,0.5151
2010-02-15,46.338,63.041,72.581,0.5141
2010-02-16,45.98,63.305,72.615,0.5095
2010-02-17,46.008,62.681,72.256,0.5053
2010-02-18,46.14,62.478,71.835,0.5045
2010-02-19,46.18,62.867,71.431,0.5045
2010-02-22,46.1,62.732,71.416,0.5055
2010-02-23,46.268,62.637,71.544,0.513
2010-02-24,46.288,62.777,71.431,0.5134
2010-02-25,46.3,62.688,70.589,0.5189
2010-02-26,45.9,62.507,70.036,0.5156
2010-03-01,46.0,62.318,68.948,0.5155
2010-03-02,46.028,62.605,68.797,0.5178
2010-03-03,45.55,62.503,68.899,0.515
2010-03-04,45.67,62.018,68.66,0.5121
2010-03-05,45.45,61.837,68.697,0.5026
2010-03-08,45.4,61.898,68.405,0.5034
2010-03-09,45.55,61.882,68.293,0.5054
2010-03-10,45.31,61.852,67.824,0.5011
2010-03-11,45.45,62.176,68.433,0.5012
2010-03-12,45.498,62.512,69.092,0.5013
2010-03-15,45.558,62.212,68.478,0.503
2010-03-16,45.39,62.314,68.902,0.5012
2010-03-17,45.28,62.218,69.364,0.5009
2010-03-18,45.39,61.806,69.202,0.5018
2010-03-19,45.25,61.271,67.984,0.5
2010-03-22,45.47,61.614,68.641,0.5027
2010-03-23,45.4,61.282,68.259,0.5035
2010-03-24,45.4,60.522,67.584,0.4934
2010-03-25,45.488,60.619,67.64,0.4924
2010-03-26,45.11,60.475,67.164,0.4875
2010-03-29,44.8,60.386,67.122,0.4843
2010-03-30,44.94,60.249,67.679,0.4836
2010-03-31,44.8,60.516,68.011,0.479
2010-04-01,44.6,60.564,68.148,0.4751
2010-04-02,44.808,60.722,68.365,0.4755
2010-04-05,44.36,59.82,67.797,0.47
2010-04-06,44.34,59.433,67.734,0.4729
2010-04-07,44.4,59.287,67.71,0.476
2010-04-08,44.34,59.171,67.647,0.474
2010-04-09,44.12,59.498,67.808,0.473
2010-04-12,44.34,60.22,68.168,0.4754
2010-04-13,44.578,60.688,68.567,0.4768
2010-04-14,44.21,60.378,68.39,0.4738
2010-04-15,44.29,60.106,68.632,0.476
2010-04-16,44.318,59.815,68.223,0.4796
2010-04-19,44.728,60.12,68.26,0.482
2010-04-20,44.39,59.673,68.212,0.4767
2010-04-21,44.4,59.511,68.436,0.4776
2010-04-22,44.44,59.158,68.357,0.4773
2010-04-23,44.29,59.258,68.083,0.4712
2010-04-26,44.25,59.005,68.377,0.4689
2010-04-27,44.45,58.754,67.882,0.4788
2010-04-28,44.5,58.514,67.489,0.4713
2010-04-29,44.45,58.868,68.148,0.4721
2010-04-30,44.25,58.87,67.609,0.4718
2010-05-03,44.4,58.63,67.739,0.4692
2010-05-04,44.55,57.982,67.64,0.4722
2010-05-05,44.85,57.489,67.74,0.4774
2010-05-06,45.46,57.391,67.422,0.5051
2010-05-07,45.418,57.692,66.928,0.4954
2010-05-10,44.763,57.503,67.106,0.4792
2010-05-11,44.99,57.151,67.3,0.4848
2010-05-12,44.95,56.729,66.623,0.4824
2010-05-13,44.94,56.436,65.782,0.4841
2010-05-14,45.25,55.954,65.821,0.4896
2010-05-17,45.528,56.377,65.907,0.4921
2010-05-18,45.56,55.656,65.337,0.4935
2010-05-19,46.273,56.916,66.871,0.4996
2010-05-20,46.74,58.633,67.458,0.5197
2010-05-21,46.918,58.912,67.853,0.5194
2010-05-24,46.81,57.991,67.561,0.5176
2010-05-25,47.48,58.528,68.31,0.5266
2010-05-26,47.1,57.429,67.833,0.5232
2010-05-27,46.72,57.893,68.199,0.5137
2010-05-28,46.3,56.931,66.966,0.5103
2010-05-31,46.358,56.908,67.36,0.5079
2010-06-01,47.083,57.688,69.13,0.5158
2010-06-02,46.8,57.337,68.578,0.508
2010-06-03,46.5,56.558,67.953,0.5021
2010-06-04,46.86,56.202,67.879,0.5112
2010-06-07,46.79,55.857,67.714,0.5101
2010-06-08,46.83,55.842,67.393,0.5129
2010-06-09,46.81,56.312,68.172,0.5123
2010-06-10,46.75,56.482,68.535,0.5135
2010-06-11,46.75,56.392,67.818,0.5101
2010-06-14,46.4,56.896,68.451,0.5055
2010-06-15,46.4,57.226,68.714,0.5076
2010-06-16,46.41,57.121,68.439,0.5076
2010-06-17,46.09,56.999,68.226,0.5076
2010-06-18,46.01,56.872,68.053,0.5074
2010-06-21,45.66,56.233,67.358,0.5017
2010-06-22,46.02,56.495,68.245,0.5083
2010-06-23,46.15,56.852,69.068,0.5132
2010-06-24,46.26,57.12,69.12,0.5162
2010-06-25,46.15,57.13,69.376,0.517
2010-06-28,46.1,56.653,69.653,0.5155
2010-06-29,46.41,56.56,69.924,0.524
2010-06-30,46.4,56.87,69.396,0.5237
2010-07-01,46.41,57.961,70.331,0.5305
2010-07-02,46.56,58.442,70.746,0.5307
2010-07-05,46.728,58.481,70.597,0.5319
2010-07-06,46.6,58.916,70.697,0.5331
2010-07-07,46.95,59.337,71.347,0.537
2010-07-08,46.65,59.131,70.596,0.5273
2010-07-09,46.52,58.815,70.227,0.5253
2010-07-12,46.66,58.761,70.142,0.5268
2010-07-13,46.41,59.006,70.376,0.5247
2010-07-14,46.6,59.368,71.103,0.5285
2010-07-15,46.45,59.925,71.398,0.5309
2010-07-16,46.7,60.411,71.461,0.5393
2010-07-19,46.09,59.669,70.164,0.5315
2010-07-20,47.25,60.891,72.145,0.5406
2010-07-21,47.07,60.009,71.287,0.5404
2010-07-22,47.04,60.71,71.816,0.5402
2010-07-23,46.89,60.092,72.222,0.5371
2010-07-26,47.043,61.007,72.873,0.5387
2010-07-27,46.648,60.478,72.463,0.5303
2010-07-28,46.69,60.674,72.893,0.5326
2010-07-29,46.46,60.758,72.548,0.5344
2010-07-30,46.36,60.534,72.774,0.5363
2010-08-02,46.088,60.639,73.274,0.5327
2010-08-03,46.128,61.045,73.519,0.5371
2010-08-04,46.128,61.045,73.519,0.5371
2010-08-05,46.0,60.575,73.14,0.5332
2010-08-06,46.056,60.72,73.192,0.5369
2010-08-09,45.958,61.083,73.374,0.5382
2010-08-10,46.078,60.998,73.478,0.5365
2010-08-11,46.31,60.725,73.138,0.5398
2010-08-12,46.59,60.058,73.043,0.5464
2010-08-13,46.71,60.05,72.741,0.5435
2010-08-16,46.628,59.504,72.779,0.5409
2010-08-17,46.683,59.928,73.19,0.547
2010-08-18,46.608,60.004,72.657,0.5443
2010-08-19,46.538,59.904,72.671,0.5454
2010-08-20,46.358,59.43,72.348,0.543
2010-08-23,46.608,59.257,72.445,0.5444
2010-08-24,46.563,58.882,72.312,0.5462
2010-08-25,46.858,59.404,72.486,0.5566
2010-08-26,46.873,59.226,72.452,0.5536
2010-08-27,46.788,59.399,72.849,0.5523
2010-08-30,46.803,58.6642,72.696,0.5397
2010-08-31,46.873,59.413,72.524,0.5528
2010-09-01,47.028,59.754,72.221,0.5591
2010-09-02,46.65,59.726,72.086,0.5525
2010-09-03,46.6,59.764,71.762,0.5532
2010-09-06,46.578,60.006,71.97,0.5513
2010-09-07,46.513,59.889,71.646,0.5518
2010-09-08,46.66,59.333,71.602,0.5573
2010-09-09,46.518,59.132,72.154,0.5541
2010-09-10,46.303,58.768,71.51,0.5515
2010-09-13,46.283,58.682,71.047,0.5499
2010-09-14,46.23,59.493,71.291,0.5527
2010-09-15,46.14,60.056,71.831,0.5553
2010-09-16,46.2,60.116,72.182,0.5398
2010-09-17,46.1,60.304,72.064,0.5371
2010-09-20,45.878,59.812,71.672,0.5348
2010-09-21,45.62,59.575,70.916,0.5319
2010-09-22,45.58,59.844,70.838,0.5339
2010-09-23,45.558,60.893,71.302,0.5378
2010-09-24,45.45,60.503,71.268,0.5385
2010-09-27,45.24,61.033,71.599,0.537
2010-09-28,44.93,60.586,71.268,0.5333
2010-09-29,45.05,61.128,71.186,0.5374
2010-09-30,44.69,60.917,70.557,0.5344
2010-10-01,44.563,60.594,70.115,0.5334
2010-10-04,44.413,61.252,70.322,0.533
2010-10-05,44.45,60.832,70.376,0.5332
2010-10-06,44.4,61.423,70.54,0.5336
2010-10-07,44.19,61.566,70.24,0.5326
2010-10-08,44.2,61.321,70.171,0.5361
2010-10-11,44.408,61.829,70.828,0.5425
2010-10-12,44.36,60.9046,70.503,0.5404
2010-10-13,44.5,61.971,70.339,0.5442
2010-10-14,44.34,61.89,70.492,0.5424
2010-10-15,44.068,61.914,70.464,0.5404
2010-10-18,44.158,61.708,70.586,0.5423
2010-10-19,44.17,61.754,70.356,0.544
2010-10-20,44.33,60.892,69.621,0.5435
2010-10-21,44.2,61.69,69.999,0.5447
2010-10-22,44.2,61.556,69.438,0.5433
2010-10-25,44.528,62.154,69.845,0.5465
2010-10-26,44.25,61.861,69.689,0.5473
2010-10-27,44.4,61.492,70.321,0.5448
2010-10-28,44.42,61.151,70.063,0.5432
2010-10-29,44.42,61.151,70.063,0.5432
2010-11-01,44.448,62.005,71.297,0.5522
2010-11-02,44.34,61.593,71.101,0.55
2010-11-03,44.2,62.026,70.821,0.5478
2010-11-04,44.25,62.473,71.224,0.5448
2010-11-05,44.013,62.537,71.58,0.5455
2010-11-08,43.9,61.657,71.055,0.5399
2010-11-09,44.3,61.679,71.498,0.546
2010-11-10,44.19,61.294,70.915,0.5447
2010-11-11,44.26,61.027,71.37,0.5383
2010-11-12,44.24,60.407,71.257,0.5364
2010-11-15,44.778,61.301,72.156,0.543
2010-11-16,45.11,61.294,72.417,0.5428
2010-11-17,45.19,61.093,71.766,0.5421
2010-11-18,45.108,61.163,71.911,0.5424
2010-11-19,45.15,61.55,72.355,0.54
2010-11-22,45.263,62.18,72.417,0.5428
2010-11-23,45.3,61.717,72.292,0.5439
2010-11-24,45.54,60.992,71.99,0.5483
2010-11-25,45.51,60.765,71.777,0.5455
2010-11-26,45.558,60.856,71.844,0.544
2010-11-29,45.71,60.515,71.328,0.5439
2010-11-30,45.8,60.09,71.317,0.5437
2010-12-01,45.77,59.405,71.188,0.5469
2010-12-02,45.23,59.358,70.563,0.5373
2010-12-03,45.13,59.684,70.402,0.5382
